-79.834 0.00024
-79.224 0.00029
-78.613 0.00020
-78.003 0.00019
-77.393 0.00010
-76.782 0.00003
-76.172 0.00031
-75.562 0.00007
-74.951 0.00000
-74.341 0.00036
-73.730 0.00033
-73.120 0.00011
-72.510 0.00019
-71.899 0.00039
-71.289 0.00013
-70.679 0.00018
-70.068 0.00033
-69.458 0.00011
-68.848 0.00011
-68.237 0.00012
-67.627 0.00028
-67.017 0.00013
-66.406 0.00048
-65.796 0.00024
-65.186 0.00014
-64.575 0.00025
-63.965 0.00009
-63.354 0.00023
-62.744 0.00050
-62.134 0.00019
-61.523 0.00027
-60.913 0.00068
-60.303 0.00078
-59.692 0.00019
-59.082 0.00022
-58.472 0.00052
-57.861 0.00031
-57.251 0.00024
-56.641 0.00013
-56.030 0.00016
-55.420 0.00055
-54.810 0.00017
-54.199 0.00043
-53.589 0.00042
-52.979 0.00068
-52.368 0.00030
-51.758 0.00043
-51.147 0.00050
-50.537 0.00070
-49.927 0.00043
-49.316 0.00045
-48.706 0.00060
-48.096 0.00085
-47.485 0.00042
-46.875 0.00026
-46.265 0.00034
-45.654 0.00049
-45.044 0.00070
-44.434 0.00063
-43.823 0.00026
-43.213 0.00069
-42.603 0.00016
-41.992 0.00092
-41.382 0.00060
-40.771 0.00041
-40.161 0.00044
-39.551 0.00053
-38.940 0.00044
-38.330 0.00046
-37.720 0.00063
-37.109 0.00014
-36.499 0.00049
-35.889 0.00043
-35.278 0.00032
-34.668 0.00008
-34.058 0.00043
-33.447 0.00026
-32.837 0.00062
-32.227 0.00036
-31.616 0.00049
-31.006 0.00044
-30.396 0.00041
-29.785 0.00037
-29.175 0.00078
-28.564 0.00062
-27.954 0.00020
-27.344 0.00073
-26.733 0.00028
-26.123 0.00011
-25.513 0.00072
-24.902 0.00013
-24.292 0.00053
-23.682 0.00064
-23.071 0.00051
-22.461 0.00044
-21.851 0.00010
-21.240 0.00063
-20.630 0.00058
-20.020 0.00088
-19.409 0.00006
-18.799 0.00026
-18.188 0.00049
-17.578 0.00041
-16.968 0.00036
-16.357 0.00039
-15.747 0.00030
-15.137 0.00022
-14.526 0.00063
-13.916 0.00048
-13.306 0.00092
-12.695 0.00039
-12.085 0.00084
-11.475 0.00053
-10.864 0.00027
-10.254 0.00096
-9.644 0.00053
-9.033 0.00052
-8.423 0.00054
-7.812 0.00041
-7.202 0.00050
-6.592 0.00050
-5.981 0.00010
-5.371 0.00038
-4.761 0.00097
-4.150 0.00050
-3.540 0.00011
-2.930 0.00064
-2.319 0.00027
-1.709 0.00161
-1.099 0.00034
-0.488 0.00035
0.122 0.00061
0.732 0.00112
1.343 0.00063
1.953 0.00093
2.563 0.00102
3.174 0.00063
3.784 0.00024
4.395 0.00128
5.005 0.00068
5.615 0.00046
6.226 0.00070
6.836 0.00030
7.446 0.00014
8.057 0.00014
8.667 0.00023
9.277 0.00035
9.888 0.00038
10.498 0.00038
11.108 0.00100
11.719 0.00036
12.329 0.00056
12.939 0.00007
13.550 0.00074
14.160 0.00056
14.771 0.00053
15.381 0.00049
15.991 0.00029
16.602 0.00049
17.212 0.00059
17.822 0.00067
18.433 0.00058
19.043 0.00055
19.653 0.00036
20.264 0.00046
20.874 0.00101
21.484 0.00021
22.095 0.00053
22.705 0.00118
23.315 0.00049
23.926 0.00045
24.536 0.00025
25.146 0.00035
25.757 0.00058
26.367 0.00018
26.978 0.00052
27.588 0.00027
28.198 0.00046
28.809 0.00040
29.419 0.00061
30.029 0.00056
30.640 0.00083
31.250 0.00056
31.860 0.00045
32.471 0.00026
33.081 0.00045
33.691 0.00067
34.302 0.00075
34.912 0.00013
35.522 0.00025
36.133 0.00044
36.743 0.00061
37.354 0.00082
37.964 0.00039
38.574 0.00041
39.185 0.00059
39.795 0.00046
40.405 0.00075
41.016 0.00057
41.626 0.00042
42.236 0.00069
42.847 0.00038
43.457 0.00075
44.067 0.00091
44.678 0.00041
45.288 0.00048
45.898 0.00034
46.509 0.00074
47.119 0.00061
47.729 0.00051
48.340 0.00081
48.950 0.00076
49.561 0.00023
50.171 0.00037
50.781 0.00036
51.392 0.00094
52.002 0.00029
52.612 0.00093
53.223 0.00035
53.833 0.00057
54.443 0.00050
55.054 0.00070
55.664 0.00022
56.274 0.00084
56.885 0.00069
57.495 0.00063
58.105 0.00048
58.716 0.00054
59.326 0.00021
59.937 0.00031
60.547 0.00034
61.157 0.00063
61.768 0.00054
62.378 0.00040
62.988 0.00019
63.599 0.00018
64.209 0.00088
64.819 0.00026
65.430 0.00066
66.040 0.00032
66.650 0.00019
67.261 0.00041
67.871 0.00061
68.481 0.00038
69.092 0.00017
69.702 0.00055
70.312 0.00034
70.923 0.00033
71.533 0.00051
72.144 0.00075
72.754 0.00044
73.364 0.00092
73.975 0.00039
74.585 0.00014
75.195 0.00042
75.806 0.00042
76.416 0.00026
77.026 0.00031
77.637 0.00065
78.247 0.00048
78.857 0.00019
79.468 0.00079
