-3.000000E+0000 -3.170134E-0011
-2.950000E+0000 -5.552438E-0011
-2.900000E+0000 -2.554505E-0011
-2.850000E+0000 -3.150081E-0011
-2.800000E+0000 -2.502368E-0011
-2.750000E+0000 -4.924777E-0011
-2.700000E+0000 -4.222920E-0011
-2.650000E+0000 -1.840616E-0011
-2.600000E+0000 -3.438845E-0011
-2.550000E+0000 -3.260373E-0011
-2.500000E+0000 -1.786473E-0011
-2.450000E+0000 -2.458250E-0011
-2.400000E+0000 -6.262316E-0011
-2.350000E+0000 -3.753679E-0011
-2.300000E+0000 -5.690804E-0011
-2.250000E+0000 -2.767066E-0011
-2.200000E+0000 -3.775736E-0011
-2.150000E+0000 -3.184172E-0011
-2.100000E+0000 -3.252351E-0011
-2.050000E+0000 -5.071164E-0011
-2.000000E+0000 -2.376033E-0011
-1.950000E+0000 -7.457175E-0012
-1.900000E+0000 -1.110684E-0011
-1.850000E+0000 -3.665444E-0011
-1.800000E+0000 -2.325899E-0011
-1.750000E+0000 -9.261951E-0012
-1.700000E+0000 -1.239023E-0011
-1.650000E+0000 -1.172848E-0011
-1.600000E+0000 -9.121582E-0012
-1.550000E+0000 -1.253060E-0011
-1.500000E+0000 -1.672169E-0011
-1.450000E+0000 -5.832878E-0012
-1.400000E+0000  1.299374E-0011
-1.350000E+0000 -4.228634E-0012
-1.300000E+0000  9.505541E-0012
-1.250000E+0000  2.269652E-0011
-1.200000E+0000  3.025426E-0011
-1.150000E+0000  6.407369E-0011
-1.100000E+0000  1.197645E-0010
-1.050000E+0000  2.358772E-0010
-1.000000E+0000  3.533129E-0010
-9.500000E-0001  6.449177E-0010
-9.000000E-0001  1.032809E-0009
-8.500000E-0001  1.504336E-0009
-8.000000E-0001  2.239442E-0009
-7.500000E-0001  3.103552E-0009
-7.000000E-0001  4.106806E-0009
-6.500000E-0001  5.360891E-0009
-6.000000E-0001  6.555738E-0009
-5.500000E-0001  8.021102E-0009
-5.000000E-0001  9.435360E-0009
