-3.000000E+0000 -8.684016E-0010
-2.500000E+0000 -6.082978E-0010
-2.000000E+0000 -3.201395E-0010
-1.500000E+0000  1.497820E-0011
-1.000000E+0000 -3.446808E-0011
-5.000000E-0001  2.376978E-0010
 0.000000E+0000  6.420812E-0010
 5.000000E-0001  1.182462E-0009
 1.000000E+0000  1.612926E-0009
 1.500000E+0000  1.963163E-0009
 2.000000E+0000  2.301874E-0009
 2.500000E+0000  2.446972E-0009
 3.000000E+0000  2.749498E-0009
 3.500000E+0000  2.912397E-0009
 4.000000E+0000  3.212077E-0009
 4.500000E+0000  3.415351E-0009
 5.000000E+0000  3.508668E-0009
 5.500000E+0000  3.742413E-0009
 6.000000E+0000  3.888315E-0009
 6.500000E+0000  4.084592E-0009
 7.000000E+0000  4.210387E-0009
 7.500000E+0000  4.278545E-0009
 8.000000E+0000  4.455558E-0009
 8.500000E+0000  4.506175E-0009
 9.000000E+0000  4.680563E-0009
 9.500000E+0000  4.785646E-0009
 1.000000E+0001  4.897167E-0009
 1.050000E+0001  5.008709E-0009
 1.100000E+0001  5.120228E-0009
 1.150000E+0001  5.287297E-0009
 1.200000E+0001  5.284272E-0009
 1.250000E+0001  5.467215E-0009
 1.300000E+0001  5.524751E-0009
 1.350000E+0001  5.619051E-0009
 1.400000E+0001  5.745667E-0009
 1.450000E+0001  5.820803E-0009
 1.500000E+0001  5.932841E-0009
 1.550000E+0001  5.975403E-0009
 1.600000E+0001  6.066616E-0009
 1.650000E+0001  6.126034E-0009
 1.700000E+0001  6.206262E-0009
 1.750000E+0001  6.309501E-0009
 1.800000E+0001  6.453779E-0009
 1.850000E+0001  6.483247E-0009
 1.900000E+0001  6.631394E-0009
 1.950000E+0001  6.674074E-0009
 2.000000E+0001  6.957133E-0009
 2.050000E+0001  6.941398E-0009
 2.100000E+0001  6.904210E-0009
 2.150000E+0001  6.989389E-0009
 2.200000E+0001  7.047964E-0009
 2.250000E+0001  7.166722E-0009
 2.300000E+0001  7.154252E-0009
 2.350000E+0001  7.259098E-0009
 2.400000E+0001  7.407403E-0009
 2.450000E+0001  7.486888E-0009
 2.500000E+0001  7.600613E-0009
 2.550000E+0001  7.560520E-0009
 2.600000E+0001  7.730217E-0009
 2.650000E+0001  7.746655E-0009
 2.700000E+0001  7.901614E-0009
 2.750000E+0001  7.947623E-0009
 2.800000E+0001  8.038856E-0009
 2.850000E+0001  8.135360E-0009
 2.900000E+0001  8.151599E-0009
 2.950000E+0001  8.288939E-0009
 3.000000E+0001  8.270238E-0009
 3.050000E+0001  8.443918E-0009
 3.100000E+0001  8.435521E-0009
 3.150000E+0001  8.582687E-0009
 3.200000E+0001  8.630095E-0009
 3.250000E+0001  8.737967E-0009
 3.300000E+0001  8.824490E-0009
 3.350000E+0001  8.891926E-0009
 3.400000E+0001  9.030507E-0009
 3.450000E+0001  9.053040E-0009
 3.500000E+0001  9.204276E-0009
 3.550000E+0001  9.280051E-0009
 3.600000E+0001  9.382829E-0009
 3.650000E+0001  9.451472E-0009
 3.700000E+0001  9.596206E-0009
 3.750000E+0001  9.645404E-0009
 3.800000E+0001  9.731986E-0009
 3.850000E+0001  9.865017E-0009
 3.900000E+0001  9.898614E-0009
 3.950000E+0001  9.810948E-0009
 4.000000E+0001  1.025713E-0008
 4.050000E+0001  1.015144E-0008
 4.100000E+0001  1.027062E-0008
 4.150000E+0001  1.032896E-0008
 4.200000E+0001  1.042296E-0008
 4.250000E+0001  1.053345E-0008
 4.300000E+0001  1.061248E-0008
 4.350000E+0001  1.068859E-0008
 4.400000E+0001  1.084632E-0008
 4.450000E+0001  1.086350E-0008
 4.500000E+0001  1.091503E-0008
 4.550000E+0001  1.100464E-0008
 4.600000E+0001  1.109891E-0008
 4.650000E+0001  1.119217E-0008
 4.700000E+0001  1.130975E-0008
 4.750000E+0001  1.139203E-0008
 4.800000E+0001  1.149965E-0008
 4.850000E+0001  1.160134E-0008
