Detector angle	Rate at 15kV
2*theta/°	R(15kV)/Imp/s

20.0	1.0
20.4	1.0
20.8	1.0
21.2	1.0
21.6	2.0
22.0	1.0
22.4	2.0
22.8	2.0
23.2	10.0
23.6	21.0
24.0	25.0
24.4	31.0
24.7	33.0
25.2	39.0
25.6	42.0
26.0	41.0
26.4	38.0
26.8	38.0
27.2	40.0
27.6	51.0
28.0	47.0
28.4	45.0
28.8	53.0
29.2	53.0
29.6	55.0
30.0	54.0
